date_and_time,hexagon_center,num_bikes_avg
2020-10-07T16:07:01,"34.36422072827705,-118.6052467575555",0.0
2020-10-07T16:07:01,"34.357221571585804,-117.87805706010997",0.0
2020-10-07T16:07:01,"34.357221571585804,-117.86258493888772",0.0
2020-10-07T16:07:01,"34.357221571585804,-117.84711281766548",0.0
2020-10-07T16:07:01,"34.357221571585804,-117.83164069644323",0.0
2020-10-07T16:07:01,"34.357221571585804,-117.81616857522098",0.0
2020-10-07T16:07:01,"34.357221571585804,-117.80069645399874",0.0
2020-10-07T16:07:01,"34.357221571585804,-117.7852243327765",0.0
2020-10-07T16:07:01,"34.357221571585804,-117.76975221155425",0.0
2020-10-07T16:07:01,"34.357221571585804,-117.754280090332",0.0
2020-10-07T16:07:01,"34.36422072827705,-118.636191",0.0
2020-10-07T16:07:01,"34.36422072827705,-118.62071887877775",0.0
2020-10-07T16:07:01,"34.36422072827705,-118.58977463633326",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.31127645433284",0.0
2020-10-07T16:07:01,"34.36422072827705,-118.57430251511101",0.0
2020-10-07T16:07:01,"34.36422072827705,-118.55883039388877",0.0
2020-10-07T16:07:01,"34.36422072827705,-118.54335827266652",0.0
2020-10-07T16:07:01,"34.36422072827705,-118.52788615144428",0.0
2020-10-07T16:07:01,"34.36422072827705,-118.51241403022203",0.0
2020-10-07T16:07:01,"34.36422072827705,-118.49694190899979",0.0
2020-10-07T16:07:01,"34.36422072827705,-118.48146978777754",0.0
2020-10-07T16:07:01,"34.36422072827705,-118.4659976665553",0.0
2020-10-07T16:07:01,"34.36422072827705,-118.45052554533305",0.0
2020-10-07T16:07:01,"34.36422072827705,-118.4350534241108",0.0
2020-10-07T16:07:01,"34.36422072827705,-118.41958130288856",0.0
2020-10-07T16:07:01,"34.357221571585804,-117.89352918133221",0.0
2020-10-07T16:07:01,"34.357221571585804,-117.90900130255446",0.0
2020-10-07T16:07:01,"34.357221571585804,-117.9244734237767",0.0
2020-10-07T16:07:01,"34.357221571585804,-117.93994554499895",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.2958043331106",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.28033221188835",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.2648600906661",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.24938796944386",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.23391584822161",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.21844372699937",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.20297160577712",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.18749948455488",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.17202736333263",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.15655524211039",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.14108312088814",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.1256109996659",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.11013887844365",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.0946667572214",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.07919463599916",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.06372251477691",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.04825039355467",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.03277827233242",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.01730615111018",0.0
2020-10-07T16:07:01,"34.357221571585804,-118.00183402988793",0.0
2020-10-07T16:07:01,"34.357221571585804,-117.98636190866569",0.0
2020-10-07T16:07:01,"34.357221571585804,-117.97088978744344",0.0
2020-10-07T16:07:01,"34.357221571585804,-117.9554176662212",0.0
2020-10-07T16:07:01,"34.322225788129586,-118.0946667572214",0.0
2020-10-07T16:07:01,"34.322225788129586,-118.11013887844365",0.0
2020-10-07T16:07:01,"34.322225788129586,-118.1256109996659",0.0
2020-10-07T16:07:01,"34.17524349761345,-117.83164069644323",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.00183402988793",0.0
2020-10-07T16:07:01,"34.17524349761345,-117.98636190866569",0.0
2020-10-07T16:07:01,"34.17524349761345,-117.97088978744344",0.0
2020-10-07T16:07:01,"34.17524349761345,-117.9554176662212",0.0
2020-10-07T16:07:01,"34.17524349761345,-117.93994554499895",0.0
2020-10-07T16:07:01,"34.17524349761345,-117.9244734237767",0.0
2020-10-07T16:07:01,"34.17524349761345,-117.90900130255446",0.0
2020-10-07T16:07:01,"34.17524349761345,-117.89352918133221",0.0
2020-10-07T16:07:01,"34.17524349761345,-117.87805706010997",0.0
2020-10-07T16:07:01,"34.17524349761345,-117.86258493888772",0.0
2020-10-07T16:07:01,"34.17524349761345,-117.84711281766548",0.0
2020-10-07T16:07:01,"34.17524349761345,-117.81616857522098",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.03277827233242",0.0
2020-10-07T16:07:01,"34.17524349761345,-117.80069645399874",0.0
2020-10-07T16:07:01,"34.17524349761345,-117.7852243327765",0.0
2020-10-07T16:07:01,"34.17524349761345,-117.76975221155425",0.0
2020-10-07T16:07:01,"34.17524349761345,-117.754280090332",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.636191",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.62071887877775",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.6052467575555",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.58977463633326",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.57430251511101",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.55883039388877",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.54335827266652",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.01730615111018",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.04825039355467",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.45052554533305",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.2648600906661",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.49694190899979",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.48146978777754",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.45052554533305",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.4350534241108",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.41958130288856",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.40410918166631",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.34222069677733",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.32674857555509",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.31127645433284",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.2958043331106",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.28033221188835",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.24938796944386",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.06372251477691",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.23391584822161",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.21844372699937",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.20297160577712",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.18749948455488",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.17202736333263",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.15655524211039",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.14108312088814",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.1256109996659",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.11013887844365",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.0946667572214",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.07919463599916",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.52788615144428",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.51241403022203",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.49694190899979",0.0
2020-10-07T16:07:01,"34.182242654304694,-117.80069645399874",0.0
2020-10-07T16:07:01,"34.182242654304694,-117.97088978744344",0.0
2020-10-07T16:07:01,"34.182242654304694,-117.9554176662212",0.0
2020-10-07T16:07:01,"34.182242654304694,-117.93994554499895",0.0
2020-10-07T16:07:01,"34.182242654304694,-117.9244734237767",0.0
2020-10-07T16:07:01,"34.182242654304694,-117.90900130255446",0.0
2020-10-07T16:07:01,"34.182242654304694,-117.89352918133221",0.0
2020-10-07T16:07:01,"34.182242654304694,-117.87805706010997",0.0
2020-10-07T16:07:01,"34.182242654304694,-117.86258493888772",0.0
2020-10-07T16:07:01,"34.182242654304694,-117.84711281766548",0.0
2020-10-07T16:07:01,"34.182242654304694,-117.83164069644323",0.0
2020-10-07T16:07:01,"34.182242654304694,-117.81616857522098",0.0
2020-10-07T16:07:01,"34.182242654304694,-117.7852243327765",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.48146978777754",0.0
2020-10-07T16:07:01,"34.182242654304694,-117.76975221155425",0.0
2020-10-07T16:07:01,"34.182242654304694,-117.754280090332",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.636191",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.62071887877775",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.58977463633326",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.57430251511101",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.55883039388877",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.54335827266652",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.52788615144428",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.51241403022203",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.49694190899979",0.0
2020-10-07T16:07:01,"34.182242654304694,-117.98636190866569",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.00183402988793",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.01730615111018",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.03277827233242",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.45052554533305",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.4350534241108",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.41958130288856",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.35769281799958",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.34222069677733",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.32674857555509",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.2958043331106",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.28033221188835",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.2648600906661",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.24938796944386",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.23391584822161",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.21844372699937",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.20297160577712",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.18749948455488",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.17202736333263",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.15655524211039",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.14108312088814",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.1256109996659",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.11013887844365",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.0946667572214",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.07919463599916",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.06372251477691",0.0
2020-10-07T16:07:01,"34.182242654304694,-118.04825039355467",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.51241403022203",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.54335827266652",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.55883039388877",0.0
2020-10-07T16:07:01,"34.161245184230964,-117.9244734237767",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.0946667572214",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.07919463599916",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.06372251477691",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.04825039355467",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.03277827233242",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.01730615111018",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.00183402988793",0.0
2020-10-07T16:07:01,"34.161245184230964,-117.98636190866569",0.0
2020-10-07T16:07:01,"34.161245184230964,-117.97088978744344",0.0
2020-10-07T16:07:01,"34.161245184230964,-117.9554176662212",0.0
2020-10-07T16:07:01,"34.161245184230964,-117.93994554499895",0.0
2020-10-07T16:07:01,"34.161245184230964,-117.90900130255446",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.6052467575555",0.0
2020-10-07T16:07:01,"34.161245184230964,-117.89352918133221",0.0
2020-10-07T16:07:01,"34.161245184230964,-117.87805706010997",0.0
2020-10-07T16:07:01,"34.161245184230964,-117.86258493888772",0.0
2020-10-07T16:07:01,"34.161245184230964,-117.84711281766548",0.0
2020-10-07T16:07:01,"34.161245184230964,-117.83164069644323",0.0
2020-10-07T16:07:01,"34.161245184230964,-117.81616857522098",0.0
2020-10-07T16:07:01,"34.161245184230964,-117.80069645399874",0.0
2020-10-07T16:07:01,"34.161245184230964,-117.7852243327765",0.0
2020-10-07T16:07:01,"34.161245184230964,-117.76975221155425",0.0
2020-10-07T16:07:01,"34.161245184230964,-117.754280090332",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.636191",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.11013887844365",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.1256109996659",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.14108312088814",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.15655524211039",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.57430251511101",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.55883039388877",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.54335827266652",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.52788615144428",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.49694190899979",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.48146978777754",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.4659976665553",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.4350534241108",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.41958130288856",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.40410918166631",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.38863706044407",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.34222069677733",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.32674857555509",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.31127645433284",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.2958043331106",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.28033221188835",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.2648600906661",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.24938796944386",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.23391584822161",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.21844372699937",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.20297160577712",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.18749948455488",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.17202736333263",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.62071887877775",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.58977463633326",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.57430251511101",0.0
2020-10-07T16:07:01,"34.16824434092221,-117.87805706010997",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.04825039355467",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.03277827233242",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.01730615111018",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.00183402988793",0.0
2020-10-07T16:07:01,"34.16824434092221,-117.98636190866569",0.0
2020-10-07T16:07:01,"34.16824434092221,-117.97088978744344",0.0
2020-10-07T16:07:01,"34.16824434092221,-117.9554176662212",0.0
2020-10-07T16:07:01,"34.16824434092221,-117.93994554499895",0.0
2020-10-07T16:07:01,"34.16824434092221,-117.9244734237767",0.0
2020-10-07T16:07:01,"34.16824434092221,-117.90900130255446",0.0
2020-10-07T16:07:01,"34.16824434092221,-117.89352918133221",0.0
2020-10-07T16:07:01,"34.16824434092221,-117.86258493888772",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.57430251511101",0.0
2020-10-07T16:07:01,"34.16824434092221,-117.84711281766548",0.0
2020-10-07T16:07:01,"34.16824434092221,-117.83164069644323",0.0
2020-10-07T16:07:01,"34.16824434092221,-117.81616857522098",0.0
2020-10-07T16:07:01,"34.16824434092221,-117.80069645399874",0.0
2020-10-07T16:07:01,"34.16824434092221,-117.7852243327765",0.0
2020-10-07T16:07:01,"34.16824434092221,-117.76975221155425",0.0
2020-10-07T16:07:01,"34.16824434092221,-117.754280090332",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.636191",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.62071887877775",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.6052467575555",0.0
2020-10-07T16:07:01,"34.17524349761345,-118.58977463633326",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.06372251477691",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.07919463599916",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.0946667572214",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.11013887844365",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.55883039388877",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.54335827266652",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.52788615144428",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.51241403022203",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.49694190899979",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.48146978777754",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.45052554533305",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.4350534241108",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.34222069677733",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.32674857555509",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.31127645433284",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.2958043331106",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.28033221188835",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.2648600906661",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.24938796944386",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.23391584822161",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.21844372699937",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.20297160577712",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.18749948455488",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.17202736333263",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.15655524211039",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.14108312088814",0.0
2020-10-07T16:07:01,"34.16824434092221,-118.1256109996659",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.48146978777754",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.4350534241108",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.6052467575555",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.62071887877775",0.0
2020-10-07T16:07:01,"34.20324012437843,-117.89352918133221",0.0
2020-10-07T16:07:01,"34.20324012437843,-117.87805706010997",0.0
2020-10-07T16:07:01,"34.20324012437843,-117.86258493888772",0.0
2020-10-07T16:07:01,"34.20324012437843,-117.84711281766548",0.0
2020-10-07T16:07:01,"34.20324012437843,-117.83164069644323",0.0
2020-10-07T16:07:01,"34.20324012437843,-117.81616857522098",0.0
2020-10-07T16:07:01,"34.20324012437843,-117.80069645399874",0.0
2020-10-07T16:07:01,"34.20324012437843,-117.7852243327765",0.0
2020-10-07T16:07:01,"34.20324012437843,-117.76975221155425",0.0
2020-10-07T16:07:01,"34.20324012437843,-117.754280090332",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.636191",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.6052467575555",0.0
2020-10-07T16:07:01,"34.20324012437843,-117.9244734237767",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.58977463633326",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.57430251511101",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.55883039388877",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.54335827266652",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.52788615144428",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.51241403022203",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.49694190899979",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.48146978777754",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.45052554533305",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.4350534241108",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.41958130288856",0.0
2020-10-07T16:07:01,"34.20324012437843,-117.90900130255446",0.0
2020-10-07T16:07:01,"34.20324012437843,-117.93994554499895",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.37316493922182",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.15655524211039",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.32674857555509",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.31127645433284",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.2958043331106",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.28033221188835",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.2648600906661",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.24938796944386",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.23391584822161",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.21844372699937",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.20297160577712",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.18749948455488",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.17202736333263",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.14108312088814",0.0
2020-10-07T16:07:01,"34.20324012437843,-117.9554176662212",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.1256109996659",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.11013887844365",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.0946667572214",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.07919463599916",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.06372251477691",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.04825039355467",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.03277827233242",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.01730615111018",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.00183402988793",0.0
2020-10-07T16:07:01,"34.20324012437843,-117.98636190866569",0.0
2020-10-07T16:07:01,"34.20324012437843,-117.97088978744344",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.40410918166631",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.38863706044407",0.0
2020-10-07T16:07:01,"34.210239281069676,-117.754280090332",0.0
2020-10-07T16:07:01,"34.210239281069676,-117.9244734237767",0.0
2020-10-07T16:07:01,"34.210239281069676,-117.90900130255446",0.0
2020-10-07T16:07:01,"34.210239281069676,-117.89352918133221",0.0
2020-10-07T16:07:01,"34.210239281069676,-117.87805706010997",0.0
2020-10-07T16:07:01,"34.210239281069676,-117.86258493888772",0.0
2020-10-07T16:07:01,"34.210239281069676,-117.84711281766548",0.0
2020-10-07T16:07:01,"34.210239281069676,-117.83164069644323",0.0
2020-10-07T16:07:01,"34.210239281069676,-117.81616857522098",0.0
2020-10-07T16:07:01,"34.210239281069676,-117.80069645399874",0.0
2020-10-07T16:07:01,"34.210239281069676,-117.7852243327765",0.0
2020-10-07T16:07:01,"34.210239281069676,-117.76975221155425",0.0
2020-10-07T16:07:01,"34.21723843776092,-118.636191",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.35769281799958",0.0
2020-10-07T16:07:01,"34.21723843776092,-118.62071887877775",0.0
2020-10-07T16:07:01,"34.21723843776092,-118.6052467575555",0.0
2020-10-07T16:07:01,"34.21723843776092,-118.58977463633326",0.0
2020-10-07T16:07:01,"34.21723843776092,-118.57430251511101",0.0
2020-10-07T16:07:01,"34.21723843776092,-118.55883039388877",0.0
2020-10-07T16:07:01,"34.21723843776092,-118.54335827266652",0.0
2020-10-07T16:07:01,"34.21723843776092,-118.52788615144428",0.0
2020-10-07T16:07:01,"34.21723843776092,-118.51241403022203",0.0
2020-10-07T16:07:01,"34.21723843776092,-118.49694190899979",0.0
2020-10-07T16:07:01,"34.21723843776092,-118.48146978777754",0.0
2020-10-07T16:07:01,"34.21723843776092,-118.4659976665553",0.0
2020-10-07T16:07:01,"34.210239281069676,-117.93994554499895",0.0
2020-10-07T16:07:01,"34.210239281069676,-117.9554176662212",0.0
2020-10-07T16:07:01,"34.210239281069676,-117.97088978744344",0.0
2020-10-07T16:07:01,"34.210239281069676,-117.98636190866569",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.34222069677733",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.32674857555509",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.31127645433284",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.2958043331106",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.28033221188835",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.2648600906661",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.24938796944386",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.23391584822161",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.21844372699937",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.20297160577712",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.18749948455488",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.17202736333263",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.15655524211039",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.14108312088814",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.1256109996659",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.11013887844365",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.0946667572214",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.07919463599916",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.06372251477691",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.04825039355467",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.03277827233242",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.01730615111018",0.0
2020-10-07T16:07:01,"34.210239281069676,-118.00183402988793",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.34222069677733",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.35769281799958",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.37316493922182",0.0
2020-10-07T16:07:01,"34.189241810995945,-117.76975221155425",0.0
2020-10-07T16:07:01,"34.189241810995945,-117.93994554499895",0.0
2020-10-07T16:07:01,"34.189241810995945,-117.9244734237767",0.0
2020-10-07T16:07:01,"34.189241810995945,-117.90900130255446",0.0
2020-10-07T16:07:01,"34.189241810995945,-117.89352918133221",0.0
2020-10-07T16:07:01,"34.189241810995945,-117.87805706010997",0.0
2020-10-07T16:07:01,"34.189241810995945,-117.86258493888772",0.0
2020-10-07T16:07:01,"34.189241810995945,-117.84711281766548",0.0
2020-10-07T16:07:01,"34.189241810995945,-117.83164069644323",0.0
2020-10-07T16:07:01,"34.189241810995945,-117.81616857522098",0.0
2020-10-07T16:07:01,"34.189241810995945,-117.80069645399874",0.0
2020-10-07T16:07:01,"34.189241810995945,-117.7852243327765",0.0
2020-10-07T16:07:01,"34.189241810995945,-117.754280090332",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.41958130288856",0.0
